"TBR 010","Edition 1","Publication","PU",,"1993-12","DTBR/RES-03010","RES 3","46 Pages","I","tbr_010e01p.pdf","","","","Digital Enhanced Cordless Telecommunications (DECT);","General terminal attachment requirements: Telephony applications","","","","","To develop the TBR no. 10 for the Common Technical Regulation for DECT. "
"TBR 012","Edition 1","Publication","PU",,"1993-12","DTBR/BT-02036","BT 2","21 Pages","D","tbr_012e01p.pdf","","","","Business Telecommunications (BT);","Open Network Provision (ONP) technical requirements;","2 048 kbit/s digital unstructured leased line (D2048U) Attachment requirements for terminal equipment interface","","","","Specification of the attachment requirements for a terminal equipment interface and test procedures for compliance. "
"TBR 006","Edition 1","Publication","PU",,"1993-12","DTBR/RES-03009","RES 3","99 Pages","M","tbr_006e01p.pdf","","","","Digital Enhanced Cordless Telecommunications (DECT);","General terminal attachment requirements","","","","","To develop the TBR no. 6 for the Common Technical Regulation for DECT. "
"ETR 119","Edition 1","Publication","PU",,"1993-12","DTR/NA-04001","NA 4","37 Pages","G","etr_119e01p.pdf","","","","Network Aspects (NA);","Open Network Provision (ONP) study on possible new interfaces at the network side of the NT1","","","","","Analyse the impact & technical feasibility of creating a new interface at the network side of an ISDN NT1.  Look at the world wide situation, define the main parameters to be considered & determine if standards should be developed or modified. "
"ETS 300 249","Edition 1","Publication","PU",,"1993-12","DE/SES-04003","SES 4","57 Pages","J","ets_300249e01p.pdf","","","","Satellite Earth Stations and Systems (SES);","Television Receive-Only (TVRO) equipment used in the Broadcasting Satellite Service (BSS)","","","","","This ETS concerns the  outdoor unit , consisting of antenna and low- noise both converter, used for receiving television signals from direct-broadcast satellites "
"ETR 115","Edition 1","Publication","PU",,"1993-12","DTR/TE-09002","TE 9","21 Pages","D","etr_115e01p.pdf","","","","Terminal Equipment (TE);","General concerns for the parties involved during the telecommunication integrated circuit card life-cycle","","","","","To give guidelines to card issuers and application suppliers to ensure interoperability of different services "
"ETR 117","Edition 1","Publication","PU",,"1993-12","DTR/SPS-03017","SPS 3","27 Pages","E","etr_117e01p.pdf","","","","Broadband Integrated Services Digital Network (B-ISDN);","Asynchronous Transfer Mode (ATM);","Signalling ATM Adaptation Layer (AAL) requirements","","","","To supply the signalling ATM adaptation layer requirements for the B-ISDN signalling. "
"ETR 118","Edition 1","Publication","PU",,"1993-12","DTR/SPS-03009","SPS 3","48 Pages","I","etr_118e01p.pdf","","","","Broadband Integrated Services Digital Network (B-ISDN);","Switching, exchange and cross-connect functions and performance requirements","","","","","Switching and exchange performance requirements for B-ISDN systems "
"ETR 078","Edition 1","Publication","PU",,"1993-12","DTR/NA-043302","NA 4","3 Pages","A","etr_078e01p.pdf","","","","Maintenance: Telecommunications management network;","TMN interface specification methodology [CCITT Recommendation M.3020 (1992)]","","","","","A description of the process leading towards the definition of TMN interfaces. "
"I-ETS 300 070","Edition 1","Publication","PU",,"1993-11","GSM 03.45","SMG","40 Pages","G","iets_300070e01p.pdf","","","","European digital cellular telecommunications system (Phase 1);","Technical realization of facsimile group 3 transparent (GSM 03.45)","","","","","....."
"I-ETS 300 071","Edition 1","Publication","PU",,"1993-11","GSM 03.46","SMG","61 Pages","K","iets_300071e01p.pdf","","","","European digital cellular telecommunications system (Phase 1);","Technical realisation of facsimile group 3 non-transparent (GSM 03.46)","","","","","...."
"TBR 005","Edition 1","Publication","PU",,"1993-11","DTBR/SMG-0005","SMG","271 Pages","S","tbr_005e01p.pdf","","","","European digital cellular telecommunications system;","Attachment requirements for Global System for Mobile communications (GSM) mobile stations;","Access","","","","This Technical Basis for Regulation (TBR) specifies the technical requirements to be met by terminal equipment capable of connection to a public telecommunications network. These requirements apply to terminals for phase 1 of the public land mobile radio service utilising constant envelope modulation, operating in the 900 MHz band with a channel separation of 200 kHz, and carrying 8 full rate traffic channels per carrier according to the Time Division Multiple Access (TDMA) principle. This TBR covers the requirements for Global System for Mobile communications (GSM) access to the network. For each conformance requirement, one or more test purposes are given. For each test purpose, a single reference is given to the test method in GSM 11.10 (I-ETS 300 020-1) [2]. The requirements apply at the air interface and the SIM-ME interface for the access requirements, which may be stimulated to perform the tests by additional equipment if necessary. The measurement uncertainty is handled, as described in GSM 11.10 (I-ETS 300 020-1) [2]. This TBR covers the essential requirements of the Terminal Directive 91/263/EEC [1] Articles 4d, 4e, 4f. Non access related aspects of speech telephony, where Article 4g has been applied, are covered by TBR 9 [7]. The Terminal Directive 91/263/EEC [1] Articles 4a and 4b are covered by other directives, and, therefore, not by this TBR. In this TBR, there are no EMC technical requirements in terms of the Terminal Directive 91/263/EEC [1], Article 4c. NOTE: Technical Requirements for EMC performance and testing of the equipment are covered by the relevant standards applicable to the EMC Directive 89/336/EEC, Annex A. Terminal equipment may be subject to additional requirements in other Common Technical Regulations (CTR)ydepending on the equipments functionality. GSM 11.10 (I-ETS 300 020-1) [2] constitutes the full conformance test suite for GSM. The verification of the conformance requirements in this TBR are based on the tests described in this reference. The set of requirements in GSM 11.10 (I-ETS 300 020-1) [2] and the set of requirements in this TBR need not be identical. "
"TBR 009","Edition 1","Publication","PU",,"1993-11","DTBR/SMG-0009","SMG","28 Pages","E","tbr_009e01p.pdf","","","","European digital cellular telecommunications system;","Attachment requirements for Global System for Mobile communications (GSM) mobile stations;","Telephony","","","","This Technical Basis for Regulation (TBR) specifies the technical requirements to be provided by terminal equipment capable of connection to a public telecommunications network. These requirements apply to terminals for phase 1 of the public land mobile radio service utilising constant envelope modulation, operating in the 900 MHz band with a channel separation of 200 kHz, and carrying 8 full rate traffic channels per carrier according to the Time Division Multiple Access (TDMA) principle. This TBR covers the requirements for GSM Telephony (speech). NOTE: Certain access aspects are part of TBR 5 [7]. For each conformance requirement, one or more test purposes are given. For each test purpose, a single reference is given to the test method in GSM 11.10 (I-ETS 300 020-1) [2]. The requirements apply to speech transmission. The measurement uncertainty is handled, as described in GSM 11.10 (I-ETS 300 020-1) [2]. This TBR covers the essential requirements of the Terminal Directive 91/263/EEC [1] Article 4g. Articles 4d, 4e and 4f are covered by TBR 5 [7]. The Terminal Directive 91/263/EEC [1] Articles 4a and 4b are covered by other directives, and, therefore, not by this TBR. In this TBR, there are no EMC technical requirements in terms of the Terminal Directive 91/263/EEC [1], Article 4c. NOTE: Technical Requirments for EMC performance and testing of the equipment are covered by the relevant standards applicable to the EMC Directive 89/336/EEC, Annex A. Terminal equipment may be subject to additional requirements in other Common Technical Regulations (CTR) depending on the equipments functionality. GSM 11.10 (I-ETS 300 020-1) [2] constitutes the full conformance test suite for GSM. The verification of the conformance requirements in this TBR ame based on the tests described in this reference. The set of requirements in GSM 11.10 (I-ETS 300 020-1) [2] and the set of requirements in this TBR need not be identical. "
"ETR 114","Edition 1","Publication","PU",,"1993-11","DTR/TM-03006","TM 3","24 Pages","D","etr_114e01p.pdf","","","","Transmission and Multiplexing (TM);","Functional architecture of Synchronous Digital Hierarchy (SDH) transport networks","","","","","Equivalent to parts of G.snal and G.sna2. Identifies main applications, describes network architecture, topologies, structures, synchronisation, evolution and access point identification and performance capabilities "
"ETR 077","Edition 1","Publication","PU",,"1993-11","DTR/SES-02011","SES 2","40 Pages","G","etr_077e01p.pdf","","","","Satellite Earth Stations and Systems (SES);","Spurious radiation limits to and from satellite earth stations, Very Small Aperture Terminals (VSATs) and Television Receive Only (TVRO)","","","","","To analyse the general radiation limitation requirements (wanted and unwanted emissions): - from Earth station equipment operating in a (given) system in order to protect the various radio services operating in other systems... "
"ETS 300 261","Edition 1","Publication","PU",,"1993-11","DE/ECMA-00047","ECMATC32","53 Pages","J","ets_300261e01p.pdf","ets_300261e01p0.zip","","","Private Telecommunication Network (PTN);","Inter-exchange signalling protocol;","Call transfer supplementary service","","","","Stage 3 of explicit call transfer sup service at Q ref pt. See DTR/ECMA-0002 (ECMA-TR/SVC) for service description. See ENV41005 for definition of stage 3. See ENV41004 for definition of Q reference point. To contain PICS proforma. "
"ETS 300 260","Edition 1","Publication","PU",,"1993-11","DE/ECMA-00004","ECMATC32","46 Pages","I","ets_300260e01p.pdf","","","","Private Telecommunication Network (PTN);","Specification, functional models and information flows;","Call transfer supplementary service","","","","Contains stage 1 and 2 description of the explicit call transfer supplementary service. See ECMA DTR/ECMA-0002 (ECMA-TR/SVC) for a description of the explict call transfer supplementary service. See ENV 41 005 for definition of stages 1 and 2. "
"ETS 300 256","Edition 1","Publication","PU",,"1993-11","DE/ECMA-00006","ECMATC32","69 Pages","K","ets_300256e01p.pdf","","","","Private Telecommunication Network (PTN);","Specification, functional models and information flows;","Diversion supplementary services","","","","Contains stage 1 and stage 2 description of the (CFU) sup service (CFNR) sup service and (CFB) supplementary service. See ECMA DTR/ECMA-0002 (ECMA-TR/SVC) for a description of these supplementary services. See ENV 41 005 for definition of stage 1 and 2 "
"ETS 300 258","Edition 1","Publication","PU",,"1993-11","DE/ECMA-00014","ECMATC32","37 Pages","G","ets_300258e01p.pdf","","","","Private Telecommunication Network (PTN);","Specification, functional models and information flows;","Path replacement additional network feature","","","","Contains stage 1 and 2 description of additional network feature path replacement.  See ECMA DTR/ECMA-002 (ECMA-TR/SVC) for a description of the additional network feature path replacement. See ENV 41 005 for definition of stage 1 and 2 "
"ETS 300 257","Edition 1","Publication","PU",,"1993-11","DE/ECMA-00048","ECMATC32","66 Pages","K","ets_300257e01p.pdf","","","","Private Telecommunication Network (PTN);","Inter-exchange signalling protocol;","Diversion supplementary services","","","","Stage 3 of call forwarding uncond/no-reply/busy sup services at Q ref pt. See DTR/ECMA-0002 (ECMA-TR/SVC) for service description. See ENV41005 for definition of stage 3. See ENV41004 for definition of Q reference point. To contain PICS proforma. "
"ETS 300 259","Edition 1","Publication","PU",,"1993-11","DE/ECMA-00055","ECMATC32","44 Pages","H","ets_300259e01p.pdf","","","","Private Telecommunication Network (PTN);","Inter-exchange signalling protocol;","Path replacement additional network feature","","","","Stage 3 of additional network feature path replacement at Q ref pt. See DTR/ECMA-0002 (ECMA-TR/SVC) for service description. See ENV41005 for definition of stage 3. See ENV41004 for definition of Q reference point. To contain PICS proforma. "
"ETR 098","Edition 1","Publication","PU",,"1993-11","DTR/TE-05036","TE 5","156 Pages","P","etr_098e01p.pdf","","","","Terminal Equipment (TE);","Review of studies and investigations concerning essential requirements in ETS 300 001 (NET 4)","","","","","Review of essential requirements in ETS 300 001 "
